id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
1604601225,20150420T000000,423500.0,3,2.0,1770,6000,1.0,0,3,3,7,1100,670,1984,0,98118,47.5644,-122.29,1300,3000
2464400435,20150420T000000,567000.0,3,1.75,1630,4275,1.5,0,3,3,7,1630,0,1908,0,98115,47.6851,-122.322,1800,4275
3123049230,20150420T000000,638500.0,4,1.75,1770,12462,1.0,0,2,4,8,1770,0,1962,0,98166,47.4355,-122.338,2310,14810
4083302485,20150420T000000,913000.0,3,1.75,2170,4000,1.0,0,0,4,7,1110,1060,1925,0,98103,47.6546,-122.337,1890,4000
7853301700,20150420T000000,635000.0,5,2.75,3110,6621,2.0,0,0,3,9,3110,0,2006,0,98065,47.543,-121.888,3550,7953
8645511500,20150420T000000,352750.0,4,2.75,2270,24237,1.0,0,0,4,7,1360,910,1977,0,98058,47.4672,-122.175,2050,8016
4139900180,20150420T000000,2340000.0,4,2.5,4500,35200,1.0,0,0,3,13,4500,0,1988,0,98006,47.5477,-122.126,4760,35200
705710290,20150420T000000,361500.0,4,2.75,2190,6740,2.0,0,0,3,7,2190,0,1995,0,98038,47.3804,-122.027,1950,7150
5100400244,20150420T000000,403000.0,2,1.0,894,1552,2.0,0,0,3,7,894,0,2011,0,98115,47.6911,-122.313,1131,1992
9828702339,20150420T000000,699999.0,2,2.0,1460,1085,2.0,0,0,3,8,950,510,2014,0,98112,47.6205,-122.299,1580,1202
5104512070,20150420T000000,412000.0,4,3.0,2430,7242,2.0,0,0,3,8,2430,0,2003,0,98038,47.3533,-122.015,2430,7242
1922039062,20150420T000000,480000.0,2,1.5,1008,26487,1.0,1,4,4,6,1008,0,1943,2002,98070,47.3853,-122.479,1132,24079
7129800063,20150420T000000,330000.0,5,2.75,2390,6282,1.0,0,0,4,7,1290,1100,1966,0,98118,47.5149,-122.263,1690,5202
4438000165,20150420T000000,122000.0,2,1.0,730,6728,1.0,0,0,3,6,730,0,1953,0,98148,47.4275,-122.324,1170,7034
7694800270,20150420T000000,636000.0,3,2.5,2140,2770,2.0,0,0,3,8,1770,370,2007,0,98052,47.6664,-122.131,2510,2708
8850000180,20150420T000000,295000.0,4,1.0,980,3000,1.5,0,0,4,7,980,0,1914,0,98144,47.5892,-122.312,1525,3000
7811210200,20150420T000000,542500.0,4,2.25,1750,10160,1.0,0,0,3,8,1320,430,1972,0,98005,47.5909,-122.158,2170,11165
1133000050,20150420T000000,362000.0,4,2.5,2360,7370,1.0,0,0,3,7,1460,900,1985,0,98125,47.7201,-122.308,1590,9906
8658300510,20150419T000000,410500.0,4,2.5,1980,5000,2.0,0,0,3,8,1980,0,2008,0,98014,47.6492,-121.908,1400,8500
8121100325,20150419T000000,575000.0,4,2.75,1960,4635,1.0,0,0,4,7,1000,960,1968,0,98118,47.5693,-122.285,1830,6180
5129000006,20150419T000000,280500.0,3,1.0,1220,4541,1.0,0,0,3,7,890,330,1952,0,98108,47.5387,-122.294,1670,3429
923000414,20150419T000000,670000.0,3,1.75,1850,8160,1.0,0,0,3,8,1850,0,1952,0,98177,47.7241,-122.363,1600,8160
4139430310,20150419T000000,938000.0,3,2.5,3090,10940,2.0,0,2,3,10,3090,0,1992,0,98006,47.5492,-122.119,3410,12157
5700003280,20150419T000000,895000.0,6,2.5,3550,6533,2.0,0,0,3,8,3550,0,1925,0,98144,47.5719,-122.284,3140,6234
6649900090,20150418T000000,887000.0,3,2.0,3000,22040,2.0,0,2,4,8,2470,530,1942,0,98177,47.7745,-122.368,2600,7947
1972205338,20150418T000000,550000.0,3,3.5,1450,1091,2.0,0,0,3,8,1200,250,2007,0,98119,47.6475,-122.359,1490,3017
2114700500,20150418T000000,90000.0,1,1.0,560,4120,1.0,0,0,3,4,560,0,1947,0,98106,47.5335,-122.348,980,4120
9516500100,20150418T000000,525000.0,3,1.75,1600,9579,1.0,0,0,3,8,1180,420,1977,0,98072,47.7662,-122.159,1750,9829
2264500350,20150418T000000,615000.0,4,1.0,1330,2400,1.5,0,0,4,6,1330,0,1901,0,98103,47.65,-122.34,1330,4400
3333002385,20150417T000000,370000.0,5,3.0,2220,5185,2.0,0,3,3,7,2220,0,2003,0,98118,47.543,-122.29,2340,6316
4017600010,20150417T000000,429950.0,3,2.25,2060,10160,1.0,0,0,4,8,1340,720,1967,0,98155,47.7712,-122.285,2320,11186
8562750550,20150417T000000,605000.0,4,2.5,2520,3980,2.0,0,0,3,8,2520,0,2004,0,98027,47.5399,-122.07,2580,3980
8043700105,20150417T000000,2300000.0,4,4.0,4360,8175,2.5,1,4,3,10,3940,420,2007,0,98008,47.5724,-122.104,2670,8525
1241900028,20150417T000000,880000.0,5,2.75,3020,9187,2.0,0,0,3,9,3020,0,2007,0,98033,47.6806,-122.167,2250,9675
8649400410,20150417T000000,375000.0,3,1.75,2140,13598,1.5,0,0,4,7,1620,520,1970,0,98014,47.7139,-121.321,930,10150
1079450410,20150417T000000,450000.0,5,2.5,2510,10240,1.0,0,0,4,8,1410,1100,1984,0,98059,47.4732,-122.141,2170,10500
3260810580,20150417T000000,345000.0,3,2.75,2190,7258,2.0,0,0,3,8,2190,0,2000,0,98003,47.3486,-122.301,2190,8645
4073200124,20150417T000000,305000.0,2,1.0,890,7200,1.0,0,0,3,7,740,150,1949,0,98115,47.6998,-122.278,1290,7200
1623800440,20150417T000000,499922.0,3,2.0,1460,3000,1.0,0,0,4,7,940,520,1990,0,98117,47.682,-122.365,1460,3000
7129303045,20150417T000000,949950.0,5,2.5,2340,1989,2.0,1,4,3,8,2340,0,1959,0,98118,47.5193,-122.257,2200,3230
5249802424,20150417T000000,415000.0,2,1.0,670,6000,1.0,0,0,5,6,670,0,1949,0,98118,47.561,-122.275,1240,5040
3026059361,20150417T000000,479000.0,2,2.5,1741,1439,2.0,0,0,3,8,1446,295,2007,0,98034,47.7043,-122.209,2090,10454
6979970140,20150417T000000,475000.0,3,2.5,2370,3239,2.0,0,0,3,8,1950,420,2006,0,98072,47.7515,-122.174,2520,3431
16000015,20150417T000000,219950.0,3,1.5,1070,6601,1.0,0,0,3,6,1070,0,1985,0,98002,47.3115,-122.209,1030,6614
2113700005,20150417T000000,283000.0,3,1.75,1830,7600,2.0,0,0,3,7,1490,340,1947,0,98106,47.5317,-122.351,1300,4000
8682282210,20150417T000000,541500.0,2,2.5,1900,3690,2.0,0,0,3,8,1900,0,2006,0,98053,47.7082,-122.019,1900,5153
9834201370,20150417T000000,430100.0,3,2.25,1400,1078,2.0,0,0,3,8,940,460,2009,0,98144,47.5701,-122.288,1420,1230
7987400475,20150417T000000,745000.0,5,3.0,2400,10126,2.0,0,3,3,8,2400,0,1981,0,98126,47.5726,-122.373,2250,3946
3223049158,20150417T000000,222200.0,2,1.0,1210,10000,1.0,0,0,3,7,1210,0,1953,0,98148,47.4402,-122.333,1620,10959
7199330010,20150417T000000,525000.0,3,1.75,1720,7200,1.0,0,0,3,7,1140,580,1977,0,98052,47.6977,-122.132,1700,8400
3830630090,20150417T000000,265000.0,3,2.0,1340,6783,1.0,0,0,4,7,1340,0,1987,0,98030,47.3504,-122.177,1630,6458
1773100541,20150417T000000,389950.0,3,2.25,1580,920,3.0,0,0,3,8,1580,0,2015,0,98106,47.5578,-122.363,1250,1150
7214780020,20150417T000000,595000.0,4,2.5,2360,43017,2.0,0,0,3,9,2360,0,1989,0,98077,47.774,-122.077,2750,40334
1891100130,20150417T000000,639000.0,3,2.25,1400,2421,2.0,0,0,3,9,1400,0,2005,0,98034,47.695,-122.169,1500,2743
2473100280,20150417T000000,358000.0,4,2.75,2580,11900,1.0,0,0,4,7,1620,960,1967,0,98058,47.4475,-122.159,1570,9375
8835220210,20150417T000000,355000.0,3,1.5,1370,4790,2.0,0,0,4,7,1370,0,1982,0,98034,47.7253,-122.164,1370,3799
5412400180,20150417T000000,267500.0,3,2.5,1400,7629,1.0,0,0,3,7,1120,280,1988,0,98030,47.3788,-122.179,1530,7688
5631500868,20150417T000000,590000.0,4,3.5,3100,15842,2.0,0,0,3,8,2400,700,1996,0,98028,47.7466,-122.242,2200,19400
8691350200,20150417T000000,884250.0,4,2.5,3840,12151,2.0,0,0,3,10,3840,0,1998,0,98075,47.5953,-121.986,3560,11044
1421069117,20150417T000000,240000.0,3,1.5,1460,13503,1.0,0,0,4,6,1460,0,1977,0,98010,47.3119,-122.015,1460,13394
2172000894,20150417T000000,225000.0,3,1.0,1250,10200,1.0,0,0,3,6,1250,0,1965,0,98178,47.4902,-122.256,1800,8283
3726800201,20150417T000000,410000.0,3,1.75,2160,4000,1.0,0,0,3,7,1080,1080,1953,0,98144,47.5721,-122.309,1260,3200
723049274,20150417T000000,330000.0,3,1.75,1250,8100,1.0,0,0,3,7,1250,0,1951,2004,98146,47.5016,-122.348,1300,8175
4074300150,20150417T000000,460000.0,4,1.75,1560,7200,1.0,0,0,3,6,860,700,1943,0,98115,47.7001,-122.279,1420,7200
4322500055,20150417T000000,607000.0,5,1.75,1910,5428,1.0,0,0,3,8,1390,520,1954,0,98136,47.5333,-122.392,1820,5900
5101400461,20150417T000000,449000.0,4,2.0,1560,5220,1.0,0,0,3,7,1560,0,1959,0,98115,47.6905,-122.305,1300,5220
1592080060,20150417T000000,262000.0,3,2.5,1970,8727,2.0,0,0,3,7,1970,0,1995,0,98092,47.3263,-122.189,1670,9168
1454100267,20150417T000000,430000.0,2,1.0,1460,9207,1.0,0,0,3,7,1210,250,1947,0,98125,47.7195,-122.287,1500,6898
6386300120,20150417T000000,270000.0,3,1.5,1300,7907,1.0,0,0,3,7,900,400,1970,0,98030,47.3737,-122.224,1630,7600
521079025,20150417T000000,579000.0,3,2.5,3160,286181,2.0,0,3,3,9,3160,0,2002,0,98010,47.3401,-121.946,2110,94663
7853360470,20150417T000000,641000.0,5,3.5,3420,6403,2.0,0,2,3,8,2700,720,2013,0,98065,47.5162,-121.874,2710,6038
3664500041,20150417T000000,378000.0,4,1.75,1990,23200,1.0,0,0,4,7,1990,0,1976,0,98059,47.486,-122.129,1950,17040
3902100205,20150417T000000,515000.0,3,1.75,1190,4500,1.0,0,0,3,6,1190,0,1922,2012,98116,47.5576,-122.388,1820,4500
4365200895,20150417T000000,364000.0,4,1.0,1210,7740,1.5,0,0,3,7,1210,0,1922,0,98126,47.5216,-122.374,1100,7740
3298720030,20150417T000000,560000.0,4,1.75,2150,8555,1.0,0,2,4,7,1460,690,1982,0,98106,47.5344,-122.345,1480,7405
2323069053,20150417T000000,420000.0,4,1.75,2480,60548,1.0,0,0,4,7,1600,880,1968,0,98027,47.4722,-122.001,2390,90169
4134300175,20150417T000000,1851000.0,4,2.5,4120,14866,1.0,1,4,3,8,2070,2050,1965,0,98006,47.5571,-122.193,3620,19729
3814800280,20150417T000000,395000.0,4,2.5,2810,10951,2.0,0,0,3,8,2810,0,2003,0,98092,47.3249,-122.187,1680,6625
5700004028,20150417T000000,2450000.0,4,4.25,4250,6552,2.0,0,3,4,10,2870,1380,2008,0,98144,47.5747,-122.283,3640,8841
2895800750,20150417T000000,274800.0,3,1.75,1410,1988,2.0,0,0,3,8,1410,0,2014,0,98106,47.5171,-122.347,1410,1899
7504010480,20150417T000000,603000.0,4,2.25,2110,11155,2.0,0,0,3,9,2110,0,1975,0,98074,47.6386,-122.058,2660,11900
3904960690,20150417T000000,612000.0,3,2.5,2120,7401,2.0,0,0,3,8,2120,0,1989,0,98029,47.5781,-122.018,2010,7972
774101755,20150417T000000,320000.0,3,1.75,1790,66250,1.5,0,0,3,7,1790,0,2003,0,98014,47.7179,-121.403,1440,59346
7852190630,20150417T000000,600000.0,4,2.5,2710,6474,2.0,0,0,3,8,2710,0,2004,0,98065,47.5383,-121.878,2870,6968
1250201610,20150417T000000,1220000.0,3,3.25,3030,5600,2.0,0,2,3,9,2220,810,1905,2005,98144,47.5978,-122.292,2040,6600
114101500,20150417T000000,325000.0,4,1.75,1370,9993,1.0,0,0,3,6,1370,0,1918,0,98028,47.7572,-122.228,1650,11592
4249400270,20150417T000000,360000.0,3,2.5,1480,3851,2.0,0,0,3,8,1480,0,1998,0,98072,47.7732,-122.163,1650,4716
8078520310,20150417T000000,278500.0,3,2.0,1570,5250,1.0,0,0,3,7,1570,0,1998,0,98092,47.3163,-122.188,1570,5250
323059146,20150417T000000,343000.0,3,1.0,1410,18600,1.0,0,0,5,7,1410,0,1960,0,98059,47.5031,-122.152,1610,24941
5631501161,20150417T000000,425000.0,4,1.75,1910,16785,1.0,0,0,4,7,1110,800,1981,0,98028,47.7474,-122.235,1590,9900
2436700625,20150417T000000,590000.0,2,2.5,1450,1281,2.0,0,0,3,8,1220,230,2006,0,98105,47.665,-122.285,1440,1281
1556200155,20150417T000000,675000.0,3,2.0,1510,3817,1.5,0,0,3,8,1510,0,1905,1994,98122,47.6088,-122.294,1510,3817
1682000160,20150417T000000,206000.0,3,1.0,1320,9239,1.0,0,0,4,7,1320,0,1968,0,98092,47.312,-122.183,1320,8415
7853250070,20150417T000000,679975.0,4,2.5,3830,4644,2.0,0,0,3,8,2900,930,2004,0,98065,47.5384,-121.88,3400,6163
3080000005,20150417T000000,181000.0,2,1.0,1310,4000,1.0,0,0,3,7,950,360,1942,0,98144,47.5798,-122.306,1310,4000
4099500605,20150417T000000,840000.0,4,2.5,2360,9600,1.0,0,2,3,8,1630,730,1973,0,98040,47.5889,-122.249,2140,6300
6072600200,20150417T000000,470500.0,5,2.5,2500,9248,1.0,0,0,3,8,1300,1200,1966,0,98006,47.5415,-122.18,2090,8568
3333000745,20150417T000000,350000.0,4,2.5,1660,2500,2.0,0,0,3,7,1660,0,2007,0,98118,47.5437,-122.283,1030,5000
2822049160,20150417T000000,240415.0,3,1.75,1120,10187,1.0,0,0,3,7,1120,0,1968,0,98198,47.3694,-122.311,1900,8736
5126310060,20150417T000000,540000.0,4,2.75,2830,7334,2.0,0,0,3,8,2830,0,2005,0,98059,47.4868,-122.141,2830,7378
1980200236,20150417T000000,649950.0,3,2.5,2420,6847,2.0,0,0,3,9,2420,0,2009,0,98133,47.7329,-122.356,1180,8100
442000210,20150417T000000,625000.0,3,1.75,1840,5664,2.0,0,0,3,7,1270,570,1948,0,98115,47.6899,-122.283,1480,5664
7205000180,20150417T000000,320000.0,4,2.25,2000,10374,2.0,0,1,4,7,2000,0,1967,0,98023,47.3342,-122.34,2170,10374
7283900306,20150417T000000,400000.0,3,2.5,1910,4408,3.0,0,0,3,8,1910,0,2007,0,98133,47.7634,-122.35,1910,8154
6669070080,20150417T000000,699000.0,3,2.5,2370,10968,2.0,0,0,4,9,2370,0,1985,0,98033,47.6679,-122.172,2380,8144
1930301220,20150417T000000,575000.0,3,1.0,1530,2400,1.0,0,0,4,7,890,640,1928,0,98103,47.6543,-122.354,1240,2400
2768000295,20150417T000000,625000.0,3,1.75,2100,3264,1.5,0,0,5,7,1350,750,1912,0,98107,47.6702,-122.364,1720,3750
1826049225,20150417T000000,460000.0,4,1.75,1870,8663,1.0,0,0,5,7,1870,0,1949,0,98133,47.7366,-122.35,1560,7800
522059189,20150417T000000,235000.0,3,1.0,1460,8400,1.0,0,0,3,7,1460,0,1958,0,98055,47.4243,-122.198,1460,9600
4473400155,20150417T000000,1137500.0,4,3.5,3160,4200,2.0,0,4,3,8,2180,980,1999,0,98144,47.5963,-122.292,2180,5200
8682290410,20150417T000000,694000.0,2,2.5,2320,9311,1.0,0,0,3,8,2320,0,2007,0,98053,47.7226,-122.03,1680,4765
6130500120,20150417T000000,428000.0,3,2.5,1650,2201,3.0,0,0,3,8,1650,0,2007,0,98133,47.7108,-122.333,1650,1965
9406700180,20150416T000000,419000.0,4,2.5,3190,4980,2.0,0,0,3,9,3190,0,2005,0,98038,47.3657,-122.034,2830,6720
2473411130,20150416T000000,333000.0,4,2.5,2100,7208,2.0,0,0,3,8,2100,0,1974,0,98058,47.4478,-122.128,2060,7480
2221800080,20150416T000000,312500.0,4,2.5,2160,8755,2.0,0,0,3,7,2160,0,1993,0,98030,47.3585,-122.195,1990,7971
5104531580,20150416T000000,490000.0,4,3.5,3200,6420,2.0,0,0,3,9,3200,0,2006,0,98038,47.3545,-122.001,3200,6291
1931300412,20150416T000000,475000.0,3,2.25,1190,1200,3.0,0,0,3,8,1190,0,2008,0,98103,47.6542,-122.346,1180,1224
1853000030,20150416T000000,775000.0,3,2.5,3550,32807,2.0,0,0,3,9,3550,0,1989,0,98077,47.7292,-122.082,3270,35001
9476200650,20150416T000000,245000.0,2,1.0,1020,7679,1.0,0,0,5,6,1020,0,1942,0,98056,47.4915,-122.188,1280,6497
7660100236,20150416T000000,375000.0,3,2.5,1300,1362,2.0,0,0,3,8,880,420,2008,0,98144,47.5893,-122.317,1300,1251
2799800750,20150416T000000,300000.0,4,2.5,2500,4750,2.0,0,0,3,8,2500,0,2003,0,98042,47.3666,-122.122,2690,4750
2742100016,20150416T000000,260000.0,3,1.0,940,5650,1.0,0,0,3,6,940,0,1949,0,98118,47.5551,-122.292,1180,5276
9323000010,20150416T000000,415000.0,4,2.5,2670,8279,2.0,0,0,3,7,2670,0,1999,0,98148,47.4292,-122.328,2290,7504
7374200030,20150416T000000,387000.0,4,1.75,2500,7690,1.0,0,0,3,7,1250,1250,1973,0,98155,47.7713,-122.307,2040,8646
7936000463,20150416T000000,838000.0,4,2.5,2560,7210,2.0,0,0,3,9,2560,0,2006,0,98136,47.5535,-122.395,2160,10439
9532000010,20150416T000000,515000.0,3,2.5,2000,3837,2.0,0,0,3,8,2000,0,2011,0,98072,47.7713,-122.167,2210,4075
3649100387,20150416T000000,506000.0,4,2.25,2040,12000,1.0,0,0,4,7,1300,740,1963,0,98028,47.7362,-122.241,1930,12000
421000215,20150416T000000,208000.0,2,1.0,700,5100,1.0,0,0,4,5,700,0,1953,0,98056,47.4957,-122.168,970,5811
2946001550,20150416T000000,279000.0,6,1.75,2240,11180,2.0,0,0,4,7,2240,0,1955,0,98198,47.42,-122.323,1590,7955
8559300120,20150416T000000,477500.0,5,3.5,2815,5619,2.0,0,0,3,9,2815,0,2012,0,98055,47.4299,-122.207,2583,5295
8132700185,20150416T000000,425000.0,2,1.0,620,4455,1.0,0,0,3,6,620,0,1927,0,98117,47.6877,-122.395,1180,5000
1330900230,20150416T000000,630000.0,4,2.5,2330,31705,2.0,0,0,4,8,2330,0,1980,0,98052,47.6471,-122.03,2460,36600
6414100721,20150416T000000,407500.0,2,1.0,770,6017,1.0,0,0,3,7,770,0,1950,0,98125,47.7223,-122.321,1670,7500
1311000270,20150416T000000,247000.0,5,2.0,1590,9350,1.0,0,0,5,7,1060,530,1962,0,98001,47.3398,-122.286,1460,8210
6430500233,20150416T000000,650000.0,3,2.0,1840,3075,1.0,0,0,5,7,920,920,1928,0,98103,47.6894,-122.35,1480,3774
4137010010,20150416T000000,324900.0,3,2.25,2080,9740,2.0,0,0,3,8,2080,0,1988,0,98092,47.261,-122.219,2080,8705
8849300320,20150416T000000,265000.0,3,1.75,1330,12618,1.0,0,3,3,7,1330,0,1983,0,98188,47.4403,-122.271,1870,8429
2500600289,20150416T000000,130000.0,2,1.0,790,7500,1.0,0,0,3,7,790,0,1951,0,98198,47.4007,-122.294,1560,7794
1853081060,20150416T000000,878000.0,4,2.5,3810,7728,2.0,0,0,3,9,3810,0,2007,0,98074,47.5925,-122.058,3290,7728
1604601804,20150416T000000,532000.0,3,3.75,2260,2050,2.0,0,0,3,9,1170,1090,2010,0,98118,47.566,-122.29,2130,3082
4232903295,20150416T000000,940000.0,3,1.5,1790,4800,1.5,0,0,3,8,1790,0,1912,0,98119,47.6332,-122.362,1780,3600
3004800175,20150416T000000,165000.0,3,1.0,1050,5156,1.5,0,0,3,7,1050,0,1919,0,98106,47.5169,-122.358,1050,5502
2525300380,20150416T000000,260656.0,3,1.0,1620,13803,1.0,0,0,4,6,1620,0,1969,0,98038,47.3631,-122.028,1260,10370
8129700743,20150416T000000,672000.0,3,2.5,1780,1647,2.0,0,0,3,8,1080,700,2008,0,98103,47.6597,-122.355,2000,1741
1842900030,20150416T000000,234000.0,3,1.5,1200,11935,1.0,0,0,4,7,1200,0,1968,0,98042,47.3434,-122.082,1350,11935
847100046,20150416T000000,600000.0,4,2.75,3110,11225,2.0,0,0,3,8,3110,0,2012,0,98059,47.4865,-122.143,2610,8535
5456000110,20150416T000000,865000.0,5,3.0,2830,8854,1.0,0,0,4,8,1500,1330,1979,0,98040,47.5743,-122.209,2260,8604
2771603314,20150416T000000,475000.0,2,2.25,1060,925,2.0,0,0,3,8,980,80,2006,0,98199,47.6386,-122.388,1020,4000
7518508625,20150416T000000,900000.0,3,1.0,1560,3825,1.5,0,0,3,8,1390,170,1930,0,98117,47.6803,-122.387,1700,5100
1702900664,20150416T000000,479000.0,2,2.5,1730,1037,3.5,0,0,3,8,1730,0,2008,0,98118,47.5594,-122.285,1280,1026
9276200190,20150416T000000,569950.0,5,1.0,1420,6250,1.5,0,0,4,8,1420,0,1926,0,98116,47.5807,-122.389,1420,6250
7905200315,20150416T000000,711777.0,4,1.75,2220,6731,1.0,0,0,4,7,1110,1110,1953,0,98116,47.5691,-122.391,1600,6350
2473370870,20150416T000000,449950.0,4,2.25,3490,8400,1.5,0,0,4,8,3490,0,1976,0,98058,47.4513,-122.128,2320,8723
2124049160,20150416T000000,440000.0,6,3.0,2510,5310,1.0,0,0,4,7,1460,1050,1944,0,98108,47.5533,-122.304,1390,5407
723059073,20150416T000000,329950.0,4,1.0,2050,7590,1.0,0,0,3,7,1280,770,1957,0,98178,47.4916,-122.224,2050,7800
9476200150,20150416T000000,231500.0,2,1.0,1000,7615,1.0,0,0,4,6,1000,0,1943,0,98056,47.49,-122.191,1060,8000
2141310020,20150416T000000,779000.0,5,2.25,2830,7738,2.0,0,0,4,8,2830,0,1977,0,98006,47.5582,-122.136,2300,9840
7214810050,20150416T000000,537000.0,4,2.25,2640,8800,1.0,0,0,3,8,1620,1020,1980,0,98072,47.7552,-122.148,2500,11700
7773800015,20150416T000000,750000.0,4,2.25,2420,11120,1.0,0,2,4,8,1620,800,1952,0,98146,47.4954,-122.366,2210,8497
2622059138,20150416T000000,339000.0,3,1.5,1740,21980,1.0,0,0,4,7,1740,0,1973,0,98042,47.3644,-122.132,1400,16100
7960100220,20150416T000000,710000.0,4,2.75,2460,3600,2.0,0,0,3,8,1640,820,1907,2007,98122,47.6093,-122.297,1890,3600
2623089002,20150416T000000,446250.0,3,2.5,2380,214315,1.5,0,0,3,9,2380,0,2000,0,98045,47.4525,-121.748,2400,68824
5062300280,20150416T000000,150000.0,3,1.0,890,6488,1.5,0,0,3,5,890,0,1928,0,98014,47.7087,-121.352,1330,16250
1233100710,20150416T000000,909950.0,5,3.75,3050,8972,2.0,0,0,3,9,3050,0,2014,0,98033,47.6819,-122.172,2750,8979
603001020,20150416T000000,338900.0,3,1.75,1180,4000,1.0,0,0,3,7,1040,140,1929,0,98118,47.5226,-122.284,1430,4000
3023049186,20150416T000000,575000.0,3,2.0,2500,30056,1.0,0,0,5,8,1840,660,1954,0,98166,47.4468,-122.337,2500,30000
1024069162,20150416T000000,562000.0,3,2.0,3250,50529,2.0,0,0,4,8,3250,0,1978,0,98075,47.5849,-122.016,2370,47480
3304030140,20150416T000000,424000.0,4,2.5,2650,8685,2.0,0,0,3,9,2650,0,2006,0,98001,47.344,-122.269,2650,7932
1186000065,20150416T000000,1000000.0,3,3.0,2880,3750,2.0,0,0,3,9,2220,660,1909,1991,98122,47.6155,-122.29,1910,4000
2767704251,20150416T000000,514700.0,3,3.25,1310,1072,2.0,0,0,3,8,1060,250,2008,0,98107,47.6744,-122.374,1160,1266
7967950040,20150416T000000,485000.0,4,2.5,3710,15935,1.0,0,0,3,10,2130,1580,2005,0,98001,47.3528,-122.267,3674,17913
7577700061,20150416T000000,532000.0,3,1.0,2360,5012,1.0,0,0,3,7,1560,800,1964,0,98116,47.5705,-122.384,1690,4800
6072300110,20150416T000000,550000.0,3,1.75,1940,8376,1.0,0,0,4,8,1290,650,1963,0,98006,47.5586,-122.173,2400,8674
2306400040,20150416T000000,604000.0,3,2.0,1560,2589,1.0,0,0,3,7,790,770,1923,2001,98103,47.6587,-122.344,1450,3893
3463400330,20150416T000000,460000.0,3,2.0,2930,29136,2.0,0,0,3,8,2240,690,1990,0,98010,47.3102,-122.042,2110,29362
2171400218,20150416T000000,245000.0,4,1.5,1280,8000,1.0,0,0,3,6,1280,0,1960,0,98178,47.4949,-122.255,1420,8211
8121200620,20150416T000000,550000.0,3,2.5,1680,10455,2.0,0,0,3,8,1680,0,1982,0,98052,47.7229,-122.11,1860,10063
2158900290,20150416T000000,920000.0,4,1.5,1850,3600,2.0,0,0,3,8,1660,190,1929,0,98112,47.6376,-122.307,1970,3600
1598600320,20150416T000000,339900.0,4,1.5,1570,9210,1.0,0,2,3,7,1400,170,1965,0,98030,47.3864,-122.22,2326,9210
3832070040,20150416T000000,285000.0,4,2.5,1996,4547,2.0,0,0,3,7,1996,0,2009,0,98042,47.3365,-122.051,2180,5127
1093000090,20150416T000000,776000.0,2,2.0,1990,6180,1.0,0,0,4,7,1010,980,1941,0,98115,47.6792,-122.303,1470,5150
2607760680,20150416T000000,490000.0,3,2.5,2040,9622,2.0,0,0,3,8,2040,0,1995,0,98045,47.4833,-121.8,2390,9868
9136101271,20150416T000000,599000.0,4,1.0,1590,4280,1.5,0,0,3,7,1590,0,1924,0,98103,47.667,-122.335,2230,4280
7853220120,20150416T000000,610000.0,4,2.5,2950,9010,2.0,0,0,3,9,2950,0,2004,0,98065,47.531,-121.86,3160,8813
3886903615,20150416T000000,1290000.0,4,2.5,3430,7200,2.0,0,0,3,9,3430,0,2014,0,98033,47.6842,-122.196,1530,7800
5101406441,20150416T000000,490000.0,3,1.0,1600,6380,1.5,0,0,3,7,1400,200,1939,0,98125,47.7015,-122.317,1760,6380
3336000626,20150416T000000,498000.0,3,1.5,1720,6570,1.5,0,0,4,8,1720,0,1909,0,98118,47.5284,-122.265,1360,6000
2927600630,20150416T000000,995000.0,4,3.5,2780,9550,2.0,0,4,5,10,2530,250,1978,0,98166,47.454,-122.373,2724,10634
9201000320,20150416T000000,765000.0,4,2.25,2620,17366,1.0,0,3,3,9,1430,1190,1984,0,98075,47.584,-122.077,2620,15335
6071900130,20150415T000000,550000.0,3,1.75,1670,10798,1.0,0,0,4,8,1670,0,1962,0,98006,47.549,-122.17,2290,10798
2421059036,20150415T000000,495000.0,3,2.5,2577,156816,2.0,0,0,3,8,2577,0,2000,0,98092,47.2935,-122.108,2090,156816
1125079111,20150415T000000,1600000.0,4,5.5,6530,871200,2.0,0,2,3,11,6530,0,2008,0,98014,47.664,-121.878,1280,858132
1328330780,20150415T000000,329950.0,3,1.0,1000,9170,1.0,0,0,3,7,1000,0,1980,0,98058,47.4405,-122.134,1610,9170
1402950450,20150415T000000,325000.0,4,2.5,2040,5472,2.0,0,0,3,8,2040,0,2003,0,98092,47.3337,-122.189,2420,5782
2877104265,20150415T000000,1062000.0,4,2.75,2720,4000,1.5,0,2,5,8,1840,880,1928,0,98117,47.6797,-122.359,1600,4000
293800680,20150415T000000,949000.0,4,3.0,4270,85643,2.0,0,0,3,11,4270,0,1991,0,98077,47.7711,-122.048,3760,51170
2414600126,20150415T000000,229500.0,3,1.0,1780,7470,1.0,0,0,3,7,1050,730,1960,0,98146,47.5123,-122.337,1780,8113
3905120830,20150415T000000,612000.0,3,2.5,2180,5496,2.0,0,0,3,8,2180,0,1994,0,98029,47.5723,-122.007,2120,5496
4045500950,20150415T000000,425000.0,3,1.5,1680,8000,1.5,0,0,3,7,1680,0,2012,0,98014,47.6923,-121.869,1990,26336
